央视频道,#genre#
CCTV15,http://219.159.194.143:8181/tsfile/live/faacts/0015_1.m3u8
CCTV15,http://113.15.187.190:8181/tsfile/live/faacts/0015_1.m3u8
CCTV15,http://113.15.187.216:8181/tsfile/live/faacts/0015_1.m3u8
CCTV15,http://222.240.220.198:9901/tsfile/live/0015_1.m3u8
CCTV15,http://222.217.230.113:8181/tsfile/live/faacts/0015_1.m3u8
CCTV16,http://222.217.230.87:8181/tsfile/live/faacts/1000_1.m3u8
CCTV16,http://222.241.154.37:9901/tsfile/live/23016_1.m3u8
CCTV16,http://113.15.187.190:8181/tsfile/live/faacts/1021_1.m3u8
CCTV16,http://219.159.194.143:8181/tsfile/live/faacts/1021_1.m3u8
CCTV16,http://113.15.187.216:8181/tsfile/live/faacts/1021_1.m3u8
CCTV16,http://222.217.230.113:8181/tsfile/live/faacts/1000_1.m3u8
CCTV16,http://1b6467f415.iok.la:9931/tsfile/live/1094_1.m3u8
CCTV16,http://171.110.43.47:8181/tsfile/live/faacts/1000_1.m3u8
CCTV17,http://222.217.230.113:8181/tsfile/live/faacts/0019_1.m3u8
CCTV17,http://219.159.194.143:8181/tsfile/live/faacts/0019_1.m3u8
CCTV17,http://171.110.43.47:8181/tsfile/live/faacts/0019_1.m3u8
CCTV17,http://113.15.187.190:8181/tsfile/live/faacts/0019_1.m3u8
CCTV17,http://1b6467f415.iok.la:9931/tsfile/live/1130_1.m3u8
CCTV17,http://222.217.230.87:8181/tsfile/live/faacts/0019_1.m3u8
CCTV17,http://113.15.187.216:8181/tsfile/live/faacts/0019_1.m3u8
CCTV17,http://222.241.154.37:9901/tsfile/live/23017_1.m3u8
CCTV俄语,http://222.240.220.198:9901/tsfile/live/0016_1.m3u8

卫视频道,#genre#
CHC动作电影,http://1b6467f415.iok.la:9931/tsfile/live/1047_1.m3u8
CHC电影,http://1b6467f415.iok.la:9931/tsfile/live/1126_1.m3u8
三沙卫视,http://222.217.230.113:8181/tsfile/live/1029_1.m3u8
三沙卫视,http://171.110.43.47:8181/tsfile/live/1029_1.m3u8
三沙卫视,http://222.217.230.87:8181/tsfile/live/1029_1.m3u8
上海卫视,http://171.110.43.47:8181/tsfile/live/0107_1.m3u8
上海卫视,http://113.15.187.190:8181/tsfile/live/0107_1.m3u8
上海卫视,http://222.217.230.87:8181/tsfile/live/0107_1.m3u8
上海卫视,http://219.159.194.143:8181/tsfile/live/0107_1.m3u8
上海卫视,http://222.217.230.113:8181/tsfile/live/0107_1.m3u8
东南卫视,http://175.0.35.92:8081/tsfile/live/0137_1.m3u8
东南卫视,http://58.20.77.74:9002/tsfile/live/0137_1.m3u8
东南卫视,http://113.15.187.216:8181/tsfile/live/0137_1.m3u8
东南卫视,http://222.240.220.198:9901/tsfile/live/0137_1.m3u8
