央视频道,#genre#
河北卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_HEBEI/G_HEBEI.m3u8?p=GITV&area=JS_CUCC

其他频道,#genre#
CETV1,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_CETV-1/G_CETV-1.m3u8?p=GITV&area=JS_CUCC
CETV2,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_CETV-2/G_CETV-2.m3u8?p=GITV&area=JS_CUCC
CETV3,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_CETV-3/G_CETV-3.m3u8?p=GITV&area=JS_CUCC
CETV4,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_CETV-4/G_CETV-4.m3u8?p=GITV&area=JS_CUCC
CGTN,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_CCTV-NEWS/G_CCTV-NEWS.m3u8?p=GITV&area=JS_CUCC
江苏教育,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JSJY/G_JSJY.m3u8?p=GITV&area=JS_CUCC
江苏城市,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JSCS/G_JSCS.m3u8?p=GITV&area=JS_CUCC
江苏新闻,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JSGG/G_JSGG.m3u8?p=GITV&area=JS_CUCC
江苏影视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JSYS/G_JSYS.m3u8?p=GITV&area=JS_CUCC
江苏休闲体育,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JSTY/G_JSTY.m3u8?p=GITV&area=JS_CUCC
江苏综艺,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JSZY/G_JSZY.m3u8?p=GITV&area=JS_CUCC
卡酷少儿,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_KAKU/G_KAKU.m3u8?p=GITV&area=JS_CUCC
金鹰卡通,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JINYING/G_JINYING.m3u8?p=GITV&area=JS_CUCC
嘉佳卡通,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JIAJIA/G_JIAJIA.m3u8?p=GITV&area=JS_CUCC
